tag,name,region,regular_land,levy_land,mercenary_land,regular_navy,coastal_locations,naval_capability,patrol_navy,transport_navy,land_floor,levy_floor,mercenary_floor,naval_capability_floor,inland_exclusion_floor
AKF,Akan Forest,West Africa,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_frontier_spear_company;antq_nile_bow_company;antq_sahel_javelin_company,,,inland,,,pass,pass,pass,pass,pass
LNC,Lower Niger,West Africa,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_frontier_spear_company;antq_nile_bow_company;antq_sahel_javelin_company,antq_coastal_watch_craft;antq_limited_coastal_transport;antq_local_watercraft;antq_west_african_estuary_canoe;antq_west_african_river_transport,eko;epe;ikorundu;ikosi;mahin;ughoton,organized_patrol,antq_coastal_watch_craft;antq_west_african_estuary_canoe,antq_limited_coastal_transport;antq_west_african_river_transport,pass,pass,pass,pass,pass
GUR,Gur Iron-Age,West Africa,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_frontier_spear_company;antq_nile_bow_company;antq_sahel_javelin_company,,,inland,,,pass,pass,pass,pass,pass
MUP,Mande Upland,West Africa,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_frontier_spear_company;antq_nile_bow_company;antq_sahel_javelin_company,,,inland,,,pass,pass,pass,pass,pass
AIR,Air Massif,West Africa,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_frontier_spear_company;antq_nile_bow_company;antq_sahel_javelin_company,,,inland,,,pass,pass,pass,pass,pass
GTL,Gutae,Germania,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_frontier_spear_company,antq_coastal_watch_craft;antq_germanic_north_sea_patrol;antq_germanic_north_sea_transport;antq_limited_coastal_transport;antq_local_watercraft,handbord;hoborg;kalmar;norrkoping;oland;sevede;slite;soderkoping;tjust;utlandet;visby,organized_patrol,antq_coastal_watch_craft;antq_germanic_north_sea_patrol,antq_germanic_north_sea_transport;antq_limited_coastal_transport,pass,pass,pass,pass,pass
SKN,Chaedini,Germania,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_frontier_spear_company,antq_coastal_watch_craft;antq_germanic_north_sea_patrol;antq_germanic_north_sea_transport;antq_limited_coastal_transport;antq_local_watercraft,asbo;bregne;gladsax;halmstad;helsingborg;kungsbacka;laholm;malmo;ronneby;solvesborg;varberg,organized_patrol,antq_coastal_watch_craft;antq_germanic_north_sea_patrol,antq_germanic_north_sea_transport;antq_limited_coastal_transport,pass,pass,pass,pass,pass
SNR,Dauciones,Germania,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_frontier_spear_company,antq_coastal_watch_craft;antq_germanic_north_sea_patrol;antq_germanic_north_sea_transport;antq_limited_coastal_transport;antq_local_watercraft,aurland;bergen;borg;bragernes;eid;eidfjord;fana;flekkefjord;haugalandet;hornborg;jaeren;konghalla;kvinnherad;laerdal;lindesnes;moss;moster;nordhordland;oddernes;oslo;oyestad;ryfylke;sande;sirudal;ski;skien;sogndal;sondeled;stavanger;stromstad;stryn;suledal;sunnfjord;tonsberg;uddevalla;ullensvang;vik;voss,organized_patrol,antq_coastal_watch_craft;antq_germanic_north_sea_patrol,antq_germanic_north_sea_transport;antq_limited_coastal_transport,pass,pass,pass,pass,pass
NNR,Hilleviones,Germania,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_frontier_spear_company,antq_coastal_watch_craft;antq_germanic_north_sea_patrol;antq_germanic_north_sea_transport;antq_limited_coastal_transport;antq_local_watercraft,alstahaug;alta;bardodalen;birndal;bodo;borgund;deatnu;fosna;gildeskal;hamaroy;hammerfest;kirkenes;langenes;lebesby;levanger;lofotr;molde;namdal;nidaros;ofoti;orkdal;orland;porsanger;raisa;rauma;senja;skaun;steigen;steinkjer;stjordal;stordal;sunndal;sunnmore;troms;trondenes;varanger;vardo,organized_patrol,antq_coastal_watch_craft;antq_germanic_north_sea_patrol,antq_germanic_north_sea_transport;antq_limited_coastal_transport,pass,pass,pass,pass,pass
TND,Tondai-Kanchi Polity,India,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_deccan_spear_company;antq_frontier_spear_company;antq_indian_longbow_company,antq_limited_coastal_transport;antq_local_watercraft,madras;maduranthakam;parangipettai;pondicherry,limited_transport,,antq_limited_coastal_transport,pass,pass,pass,pass,pass
ATY,Atiyaman of Tagadur,India,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_deccan_spear_company;antq_frontier_spear_company;antq_indian_longbow_company,,,inland,,,pass,pass,pass,pass,pass
UJJ,Ujjayini Urban Polity,India,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_deccan_spear_company;antq_frontier_spear_company;antq_indian_longbow_company,,,inland,,,pass,pass,pass,pass,pass
VDS,Vedisa Urban Polity,India,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_deccan_spear_company;antq_frontier_spear_company;antq_indian_longbow_company,,,inland,,,pass,pass,pass,pass,pass
CED,Chedi Janapada,India,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_deccan_spear_company;antq_frontier_spear_company;antq_indian_longbow_company,,,inland,,,pass,pass,pass,pass,pass
NVM,Narmada-Vindhya Megalithic Networks,India,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_deccan_spear_company;antq_frontier_spear_company;antq_indian_longbow_company,,,inland,,,pass,pass,pass,pass,pass
BGL,Son-Vindhya Iron-Age Networks,India,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_deccan_spear_company;antq_frontier_spear_company;antq_indian_longbow_company,,,inland,,,pass,pass,pass,pass,pass
DKS,Dakshina Kosala,India,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_deccan_spear_company;antq_frontier_spear_company;antq_indian_longbow_company,,,inland,,,pass,pass,pass,pass,pass
BSR,Bastar Megalithic Networks,India,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_deccan_spear_company;antq_frontier_spear_company;antq_indian_longbow_company,,,inland,,,pass,pass,pass,pass,pass
MLD,Maldivian Atoll Networks,India,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_deccan_spear_company;antq_frontier_spear_company;antq_indian_longbow_company,antq_limited_coastal_transport;antq_local_watercraft,addu_atoll;male_atoll;nilandhe_atoll;thiladhunmathi_atoll,limited_transport,,antq_limited_coastal_transport,pass,pass,pass,pass,pass
ARK,Arakan Littoral Networks,Southeast Asia,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_frontier_spear_company,antq_coastal_watch_craft;antq_limited_coastal_transport;antq_local_watercraft;antq_mekong_cargo_transport;antq_mekong_river_sea_patrol,akyab;ann;gwa;maungdaw;minbya;ramree;talak_burma;taungup;thandwe,organized_patrol,antq_coastal_watch_craft;antq_mekong_river_sea_patrol,antq_limited_coastal_transport;antq_mekong_cargo_transport,pass,pass,pass,pass,pass
SHY,Sa Huynh Coastal Networks,Southeast Asia,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_frontier_spear_company,antq_coastal_watch_craft;antq_limited_coastal_transport;antq_local_watercraft;antq_mekong_cargo_transport;antq_mekong_river_sea_patrol,amaravati;aryaru;bal_cattinon;bong_son;camp_po_thit;chan_bo;dien_ban;ha_va_nguon;indrapura;kauthara;panduranga;simhapura;vijaya,organized_patrol,antq_coastal_watch_craft;antq_mekong_river_sea_patrol,antq_limited_coastal_transport;antq_mekong_cargo_transport,pass,pass,pass,pass,pass
CHG,Central Vietnamese Highland Networks,Southeast Asia,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_frontier_spear_company,,,inland,,,pass,pass,pass,pass,pass
KCN,Patkai-Upper Irrawaddy Highland Networks,Southeast Asia,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_frontier_spear_company,,,inland,,,pass,pass,pass,pass,pass
UIR,Upper Irrawaddy Corridor Networks,Southeast Asia,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_frontier_spear_company,,,inland,,,pass,pass,pass,pass,pass
PWB,Ping-Wang Basin Networks,Southeast Asia,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_frontier_spear_company,,,inland,,,pass,pass,pass,pass,pass
KIB,Kok-Ing-Nan Basin Networks,Southeast Asia,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_frontier_spear_company,,,inland,,,pass,pass,pass,pass,pass
UMK,Upper Mekong Upland Networks,Southeast Asia,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_frontier_spear_company,,,inland,,,pass,pass,pass,pass,pass
USH,Upper Salween-Shweli Networks,Southeast Asia,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_frontier_spear_company,,,inland,,,pass,pass,pass,pass,pass
KGT,Kengtung Basin Networks,Southeast Asia,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_frontier_spear_company,,,inland,,,pass,pass,pass,pass,pass
SSH,Southern Plateau Corridor Networks,Southeast Asia,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_frontier_spear_company,,,inland,,,pass,pass,pass,pass,pass
SVA,Soanes,Caucasus,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_frontier_spear_company,,,inland,,,pass,pass,pass,pass,pass
HRC,Herrera Plateau,Northern Andes,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_andean_sling_company;antq_caravan_guard_company;antq_frontier_spear_company;antq_mesoamerican_atlatl_company,,,inland,,,pass,pass,pass,pass,pass
SNE,Sierra Nevada Early,Northern Andes,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_andean_sling_company;antq_caravan_guard_company;antq_frontier_spear_company;antq_mesoamerican_atlatl_company,antq_local_watercraft,chayrama;yaharo,local_watercraft,,,pass,pass,pass,pass,pass
LRC,Loja Regional-Development,Andes,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_andean_sling_company;antq_caravan_guard_company;antq_frontier_spear_company;antq_mesoamerican_atlatl_company,,,inland,,,pass,pass,pass,pass,pass
DGU,Daga Highland,Oceania,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_frontier_spear_company,antq_local_watercraft,daga_papua,local_watercraft,,,pass,pass,pass,pass,pass
KBC,Bomberai South-Coast,Oceania,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_frontier_spear_company,antq_local_watercraft,buruwai;kaimana,local_watercraft,,,pass,pass,pass,pass,pass
EMR,Early Mariana Island,Oceania,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_frontier_spear_company,antq_coastal_watch_craft;antq_limited_coastal_transport;antq_local_watercraft;antq_micronesian_double_outrigger_transport;antq_micronesian_outrigger_patrol,guahan;saipan,organized_patrol,antq_coastal_watch_craft;antq_micronesian_outrigger_patrol,antq_limited_coastal_transport;antq_micronesian_double_outrigger_transport,pass,pass,pass,pass,pass
WCR,Yap-Ulithi Island,Oceania,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_caravan_guard_company;antq_frontier_spear_company,antq_coastal_watch_craft;antq_limited_coastal_transport;antq_local_watercraft;antq_micronesian_double_outrigger_transport;antq_micronesian_outrigger_patrol,ulithi_atoll;yap,organized_patrol,antq_coastal_watch_craft;antq_micronesian_outrigger_patrol,antq_limited_coastal_transport;antq_micronesian_double_outrigger_transport,pass,pass,pass,pass,pass
OLC,Orinoco-Llanos Ceramic,Caribbean-Amazon,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_andean_sling_company;antq_caravan_guard_company;antq_frontier_spear_company;antq_mesoamerican_atlatl_company,,,inland,,,pass,pass,pass,pass,pass
WIC,Windward Island Ceramic,Caribbean-Amazon,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_andean_sling_company;antq_caravan_guard_company;antq_frontier_spear_company;antq_mesoamerican_atlatl_company,antq_caribbean_dugout_patrol;antq_caribbean_dugout_transport;antq_coastal_watch_craft;antq_limited_coastal_transport;antq_local_watercraft,carucairi,organized_patrol,antq_caribbean_dugout_patrol;antq_coastal_watch_craft,antq_caribbean_dugout_transport;antq_limited_coastal_transport,pass,pass,pass,pass,pass
CCF,Central California Coast,North America,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_andean_sling_company;antq_caravan_guard_company;antq_frontier_spear_company;antq_mesoamerican_atlatl_company,antq_californian_coastal_canoe_patrol;antq_californian_tule_transport;antq_coastal_watch_craft;antq_limited_coastal_transport;antq_local_watercraft;antq_north_american_cargo_canoe;antq_north_american_woodland_canoe,awaswas;chochenyo;mutsun;tepotahal,organized_patrol,antq_californian_coastal_canoe_patrol;antq_coastal_watch_craft;antq_north_american_woodland_canoe,antq_californian_tule_transport;antq_limited_coastal_transport;antq_north_american_cargo_canoe,pass,pass,pass,pass,pass
ACU,Acutuba Central-Amazon,Caribbean-Amazon,antq_bow_infantry;antq_household_retainers;antq_javelin_skirmishers;antq_spear_and_shield_infantry,antq_district_spear_muster;antq_seasonal_skirmishers,antq_andean_sling_company;antq_caravan_guard_company;antq_frontier_spear_company;antq_mesoamerican_atlatl_company,,,inland,,,pass,pass,pass,pass,pass
